TransactionID,TransactionAmt,TransactionDT,ProductCD,User_ID,Merchant,CardNumber,BINNumber,CardNetwork,CardTier,CardType,PhoneNumbers,User_Region,Order_Region,Receiver_Region,Sender_email,Merchant_email,DeviceType,DeviceInfo,Distance,TransactionTimeSlot_E2,HourWithinSlot_E3,TransactionWeekday_E4,AvgTransactionInterval_E5,TransactionAmountVariance_E6,TransactionRatio_E7,MedianTransactionAmount_E8,AvgTransactionAmt_24Hrs_E9,TransactionVelocity_E10,TimingAnomaly_E11,HourlyTransactionCount_E13,DeviceMatching_M4,DeviceMismatch_M6,RegionMismatch_M8,TransactionConsistency_M9,EmailFraudFlag,DaysSinceLastTransac_D2,SameCardDaysDiff_D3,SameAddressDaysDiff_D4,SameReceiverEmailDaysDiff_D10,SameDeviceTypeDaysDiff_D11,TransactionCount_C1,UniqueMerchants_C4,SameBRegionCount_C5,SameDeviceCount_C6,UniqueBRegion_C11,AmountAnomaly,RegionAnomaly_E12,EmailDomainChanges_30D,LateNightPattern,UnauthorizedTransactionFlag,Delivery_Regions_Anomaly,ProductCD_Amount_Anomaly,HighAmount_PostInactivity_E15,isFraud,Customer_Name,DOB,Address,Country,National_ID,Account_Open_Date,Origin_Account,Destination_Account,Account_Type,IP_Address,Geo_Lat,Geo_Long,Login_Country,Transaction_Purpose,Invoice_Number,Business_Category,KYC_Verified,Risk_Score,PEP_Flag,Blacklist_Status,Is_Cross_Border,Currency,FX_Rate
429,495.24,18-08-2024 17:37,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9283727276,Chikkaballapur,Chikkaballapur,Chikkaballapur,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,535.384722222222,0,1.70069444444444,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1997-05-04,"1962 Elm Street, City_2",UK,ID001962,2016-01-13,ACC00001962,ACC00018126,Business,192.168.1.1,-45.311418,51.507693,Germany,Gift,INV000428,Healthcare,1,53,0,Clean,0,INR,1
430,496.5,18-08-2024 17:37,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 7267724980,Chikkaballapur,Chikkaballapur,Chikkaballapur,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,,1,3,6,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1993-02-14,"1962 Elm Street, City_2",USA,ID001962,2014-01-23,ACC00001962,ACC00013637,Current,10.0.0.2,-15.886292,53.672012,Brazil,Purchase,INV000429,Retail,1,42,0,Clean,0,INR,1
432,502.21,18-08-2024 17:38,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9283727276,Chikkaballapur,Chikkaballapur,Chikkaballapur,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0,0.000694444444444,0.000694444444444,0.000694444444444,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1986-04-19,"1962 Elm Street, City_2",UK,ID001962,2019-01-05,ACC00001962,ACC00017099,Savings,192.168.1.1,-78.986677,-124.648829,UK,Investment,INV000430,Healthcare,1,33,0,Clean,0,INR,1
431,499.05,18-08-2024 17:38,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 7267724980,Chikkaballapur,Chikkaballapur,Hassan,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0.000694444444444,0,0,0,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1983-07-05,"1962 Elm Street, City_2",UK,ID001962,2014-10-18,ACC00001962,ACC00018536,Business,10.0.0.2,-68.230404,-74.002888,Germany,Loan Repayment,INV000431,Travel,1,86,0,Clean,0,INR,1
434,512.73,18-08-2024 17:39,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9283727276,Chikkaballapur,Chikkaballapur,Chikkaballapur,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0,0.000694444444444,0.000694444444444,0.000694444444444,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1990-11-15,"1962 Elm Street, City_2",USA,ID001962,2015-05-19,ACC00001962,ACC00017355,Business,10.0.0.2,-57.077946,33.893052,UK,Salary,INV000432,Travel,1,30,0,Clean,0,INR,1
433,505.26,18-08-2024 17:39,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9283727276,Chikkaballapur,Chikkaballapur,Ramanagara,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0.000694444444444,0,0,0,9,1,9,9,1,0,0,0,0,0,0,0,0,0,User_U2009,1996-08-06,"1962 Elm Street, City_2",USA,ID001962,2011-06-16,ACC00001962,ACC00015830,Business,192.168.1.1,1.438217,-59.838463,Germany,Investment,INV000433,Retail,1,87,0,Watchlist,0,INR,1
436,525.25,18-08-2024 17:40,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9283727276,Chikkaballapur,Chikkaballapur,Chikkaballapur,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,0,1,3,6,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0,0,0,0.000694444444444,9,1,9,9,1,0,0,0,0,1,0,0,0,1,User_U2009,1977-07-03,"1962 Elm Street, City_2",UK,ID001962,2011-06-30,ACC00001962,ACC00013143,Business,192.168.1.1,60.939783,9.719113,USA,Gift,INV000434,Healthcare,1,67,0,Clean,0,INR,1
435,504.98,18-08-2024 17:40,Wallet,1209,BigBasket,6841015666347680,684101,Rupay,Silver,Debit,+91 9572477246,Chikkaballapur,Chikkaballapur,Uttara Kannada,u2009@gmail.com,bigbasket@gmail.com,Desktop,Samsung,,1,3,6,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0.000694444444444,0.000694444444444,0.000694444444444,0,9,1,9,9,1,0,0,0,0,1,1,0,0,1,User_U2009,1980-01-21,"1962 Elm Street, City_2",UAE,ID001962,2017-09-11,ACC00001962,ACC00013074,Current,10.0.0.2,-39.747618,-137.785107,UK,Investment,INV000435,Retail,1,33,0,Clean,0,INR,1
437,913.25,18-08-2024 21:22,Miscellaneous,1001,Dream11,6647593824219489,664759,Rupay,Black,Debit,+91 7112038970,Gadag,Gadag,Gadag,achang@example.org,tammy76@example.com,Mobile,Vivo,0,2,3,6,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,89.4097222222222,0,23.8923611111111,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1001,1984-08-27,"8153 Elm Street, City_3",UAE,ID008153,2019-03-31,ACC00008153,ACC00014982,Savings,10.0.0.2,-39.435177,-36.717368,UK,Loan Repayment,INV000436,Finance,1,24,0,Clean,0,INR,1
438,5479.5,18-08-2024 21:43,Consumable,1001,Netmeds,6647593824219489,664759,Rupay,Black,Debit,+91 8195908194,Gadag,Gadag,Gadag,achang@example.org,nhoward@example.net,Mobile,Vivo,,2,3,6,0,0,0,0,1,0,0,0,1,0,0,3,0,0.014583333333333,0.014583333333333,0.014583333333333,0,0.014583333333333,3,3,3,3,1,0,0,0,1,0,0,0,0,1,User_U1001,1961-02-22,"8153 Elm Street, City_3",USA,ID008153,2019-10-26,ACC00008153,ACC00012020,Savings,192.168.1.1,34.911116,-86.88603,India,Salary,INV000437,Retail,1,4,0,Clean,0,INR,1
439,8298.95,18-08-2024 22:28,Household,1001,Nilkamal,6647593824219489,664759,Rupay,Black,Debit,+91 8195908194,Gadag,Gadag,Gadag,achang@example.org,juancampos@example.net,Mobile,Vivo,0,3,0,6,0,0,0,0,0,0,0,0,1,0,0,3,0,0.03125,0.03125,0.03125,0,0.03125,3,3,3,3,1,0,0,0,0,0,0,0,0,0,User_U1001,1994-03-21,"8153 Elm Street, City_3",UAE,ID008153,2014-07-01,ACC00008153,ACC00019335,Savings,10.0.0.2,-16.472245,-59.743222,Germany,Gift,INV000438,Healthcare,0,31,0,Clean,0,INR,1
440,377.95,29-08-2024 18:01,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,188.786805555556,0,10.8145833333333,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1972-12-18,"1339 Elm Street, City_9",USA,ID001339,2010-06-15,ACC00001339,ACC00010891,Current,172.16.0.3,57.070128,-41.217906,Brazil,Investment,INV000439,Retail,1,27,0,Watchlist,0,INR,1
441,381.45,29-08-2024 18:06,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,,2,0,3,0,0,1,0,0,0,0,0,1,0,0,3,0,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,0.003472222222222,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1995-04-26,"1339 Elm Street, City_9",UK,ID001339,2011-08-18,ACC00001339,ACC00014223,Current,172.16.0.3,18.730717,8.115631,Germany,Loan Repayment,INV000440,Travel,1,35,0,Clean,0,INR,1
442,381.2,29-08-2024 18:07,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Dakshina Kannada,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1970-09-18,"1339 Elm Street, City_9",Singapore,ID001339,2012-11-15,ACC00001339,ACC00016679,Savings,10.0.0.2,20.784198,101.703382,India,Salary,INV000441,Healthcare,1,61,0,Clean,0,INR,1
443,388.08,29-08-2024 18:09,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Uttara Kannada,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1984-02-12,"1339 Elm Street, City_9",USA,ID001339,2014-04-11,ACC00001339,ACC00014371,Business,10.0.0.2,29.754526,46.838085,India,Investment,INV000442,Travel,1,50,0,Clean,0,INR,1
444,384.66,29-08-2024 18:11,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,0.001388888888889,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1995-07-24,"1339 Elm Street, City_9",USA,ID001339,2016-12-15,ACC00001339,ACC00019328,Business,192.168.1.1,-32.314063,-116.239761,Brazil,Investment,INV000443,Finance,1,76,0,Watchlist,0,INR,1
445,389.66,29-08-2024 18:11,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,11,1,11,11,1,0,0,0,0,0,0,0,0,0,User_U2010,1993-11-17,"1339 Elm Street, City_9",Singapore,ID001339,2016-04-23,ACC00001339,ACC00011421,Current,172.16.0.3,60.862608,160.964652,Brazil,Loan Repayment,INV000444,Healthcare,1,63,0,Clean,0,INR,1
446,399.94,29-08-2024 18:12,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,1,0,0,0,1,User_U2010,1985-08-18,"1339 Elm Street, City_9",Singapore,ID001339,2015-02-09,ACC00001339,ACC00016780,Savings,10.0.0.2,-12.276764,-54.500329,Brazil,Investment,INV000445,Finance,1,80,0,Clean,0,INR,1
447,395.94,29-08-2024 18:12,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,11,1,11,11,1,0,0,0,0,1,0,0,0,1,User_U2010,1999-11-03,"1339 Elm Street, City_9",UK,ID001339,2016-04-26,ACC00001339,ACC00018407,Savings,10.0.0.2,-65.484698,20.351022,Germany,Loan Repayment,INV000446,Retail,1,48,0,Clean,0,INR,1
448,398,29-08-2024 18:13,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Ramanagara,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,1,1,0,0,1,User_U2010,1998-09-26,"1339 Elm Street, City_9",UAE,ID001339,2011-08-31,ACC00001339,ACC00013764,Business,10.0.0.2,-16.220167,137.521384,Brazil,Salary,INV000447,Travel,1,79,0,Clean,0,INR,1
449,385.52,29-08-2024 18:14,Wallet,1210,Google Play,6480272117444609,648027,Rupay,Silver,Prepaid,+91 7243134718,Hassan,Hassan,Hassan,u2010@gmail.com,googleplay@outlook.com,Mobile,Samsung,0,2,0,3,1,0,1,0,0,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,0.000694444444444,11,1,11,11,1,0,0,0,0,1,1,0,0,1,User_U2010,1986-02-24,"1339 Elm Street, City_9",USA,ID001339,2019-11-11,ACC00001339,ACC00015832,Savings,10.0.0.2,-70.302696,17.775608,India,Gift,INV000448,Healthcare,1,84,0,Clean,0,INR,1
450,118.18,01-09-2024 23:37,Wallet,1049,Swiggy Instamart,5601052498748675,560105,Mastercard,Silver,Prepaid,+91 7673679421,Kalaburagi,Kalaburagi,Kalaburagi,pittsmichael@example.net,jesseevans@example.org,Mobile,Samsung,,3,1,6,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,116.976388888889,0,3.22430555555556,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1049,1961-08-15,"9401 Elm Street, City_1",India,ID009401,2010-03-20,ACC00009401,ACC00013320,Business,172.16.0.3,8.648318,99.285798,India,Gift,INV000449,Finance,1,7,0,Clean,0,INR,1
451,709.08,01-09-2024 23:59,Services,1049,Skillshare,5601052498748675,560105,Mastercard,Silver,Prepaid,+91 7673679421,Kalaburagi,Kalaburagi,Kalaburagi,pittsmichael@example.net,kelsey56@example.com,Mobile,Samsung,0,3,1,6,0,0,0,0,1,0,0,0,1,0,0,3,0,0.015277777777778,0.015277777777778,0.015277777777778,0,0.015277777777778,2,2,3,3,1,0,0,0,1,0,0,0,0,1,User_U1049,1962-02-26,"9401 Elm Street, City_1",Singapore,ID009401,2018-06-14,ACC00009401,ACC00015010,Business,172.16.0.3,19.663114,-120.777805,USA,Investment,INV000450,Education,1,30,0,Clean,1,USD,85.28
452,404.91,02-09-2024 00:39,Consumable,1049,MilkBasket,5835650033928714,583565,Mastercard,Platinum,Credit,+91 7673679421,Kalaburagi,Kalaburagi,Kalaburagi,pittsmichael@example.net,welchzachary@example.net,Mobile,Samsung,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.027777777777778,0,0.027777777777778,0,0.027777777777778,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1049,1966-04-01,"9401 Elm Street, City_1",India,ID009401,2011-11-15,ACC00009401,ACC00012725,Current,192.168.1.1,24.377504,177.500841,India,Salary,INV000451,Retail,1,58,0,Clean,0,INR,1
453,50000,10-09-2024 19:29,Services,1125,Netflix,3539734076640356,353973,Rupay,Gold,Debit,+91 909021874,Gadag,Gadag,Gadag,ram.dasilva@lmail.com,bookings@makemytrip.com,Desktop,Windows,,2,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,,123.013888888889,22.8756944444444,61.3743055555556,23.0756944444444,2,2,1,1,1,0,0,0,0,0,0,1,0,1,User_125,1985-12-07,"6308 Elm Street, City_8",India,ID006308,2011-02-25,ACC00006308,ACC00013365,Current,192.168.1.1,40.675136,92.296268,India,Purchase,INV000452,Retail,0,31,0,Clean,0,INR,1
454,50000,13-09-2024 00:45,Services,1195,Hotstar,3539734076640356,353973,Rupay,Gold,Debit,+91 909021874,Gadag,Gadag,Gadag,ram.dasilva@lmail.com,bookings@makemytrip.com,Desktop,Windows,0,3,2,4,0,0,0,0,0,0,0,0,1,0,0,3,0,,2.21944444444444,2.21944444444444,2.21944444444444,2.21944444444444,2,2,1,1,1,0,0,0,0,0,0,1,0,1,User_195,1993-02-08,"575 Elm Street, City_5",UK,ID000575,2011-05-11,ACC00000575,ACC00018277,Savings,172.16.0.3,-0.845665,-18.071767,UK,Investment,INV000453,Healthcare,1,84,0,Clean,1,EUR,74.06
455,333.91,14-09-2024 23:07,Consumable,1022,DMart,5406448885536208,540644,Mastercard,Platinum,Credit,+91 9991679471,Haveri,Haveri,Haveri,cruzcorey@example.net,ryanhoward@example.org,Desktop,iOS Device,0,3,1,5,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,136.489583333333,0,1.93194444444444,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1022,1996-01-08,"6180 Elm Street, City_0",USA,ID006180,2016-11-29,ACC00006180,ACC00010150,Business,192.168.1.1,-43.818312,-162.726837,Brazil,Salary,INV000454,Travel,1,13,0,Clean,1,SGD,64.1
456,712.23,14-09-2024 23:39,Wallet,1022,Zomato,5406448885536208,540644,Mastercard,Platinum,Credit,+91 9991679471,Haveri,Haveri,Haveri,cruzcorey@example.net,shane79@example.net,Desktop,iOS Device,,3,1,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0.022222222222222,0.022222222222222,0.022222222222222,0,0.022222222222222,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1022,1983-02-06,"6180 Elm Street, City_0",USA,ID006180,2018-03-27,ACC00006180,ACC00015590,Savings,10.0.0.2,-43.787108,-80.428489,India,Salary,INV000455,Finance,1,85,0,Clean,0,INR,1
457,4273.38,15-09-2024 00:31,Retail,1022,Croma,3749318642821291,374931,American Express,Platinum,Credit,+91 9991679471,Haveri,Haveri,Haveri,cruzcorey@example.net,rodneyrichardson@example.com,Desktop,iOS Device,0,3,2,6,0,0,0,1,1,0,0,0,1,0,0,3,0,0.036111111111111,0,0.036111111111111,0,0.036111111111111,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1022,1981-11-18,"6180 Elm Street, City_0",Singapore,ID006180,2013-07-04,ACC00006180,ACC00014015,Savings,172.16.0.3,-85.122584,48.427084,Brazil,Salary,INV000456,Finance,1,32,0,Clean,1,SGD,70.63
458,338.7,15-09-2024 21:48,Consumable,1024,Zepto,4187050562462926,418705,Visa,Silver,Debit,+91 7550574998,Belagavi,Belagavi,Belagavi,danielcarlson@example.com,annelittle@example.com,Desktop,Oppo,0,2,3,6,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,225.870138888889,0,0.886805555555556,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1024,1997-07-16,"9020 Elm Street, City_0",Singapore,ID009020,2013-08-25,ACC00009020,ACC00019726,Savings,172.16.0.3,-54.659652,75.096533,Brazil,Gift,INV000457,Travel,1,69,0,Clean,0,INR,1
459,2032.2,15-09-2024 22:17,Wallet,1024,Zomato,4270808625911824,427080,Visa,Black,Credit,+91 6297956056,Belagavi,Belagavi,Belagavi,danielcarlson@example.com,ushelton@example.com,Desktop,Oppo,,3,0,6,0,0,0,0,1,0,0,0,1,0,0,3,0,0.020138888888889,0,0.020138888888889,0,0.020138888888889,2,2,3,3,1,0,0,0,1,0,0,0,0,1,User_U1024,1970-01-28,"9020 Elm Street, City_0",Singapore,ID009020,2011-06-21,ACC00009020,ACC00017137,Savings,172.16.0.3,-88.130834,-9.924566,Germany,Investment,INV000458,Healthcare,1,67,0,Clean,0,INR,1
460,115.9,15-09-2024 22:39,Miscellaneous,1024,MPL,4270808625911824,427080,Visa,Black,Credit,+91 6297956056,Belagavi,Belagavi,Belagavi,danielcarlson@example.com,mreid@example.net,Desktop,Oppo,0,3,0,6,0,1,1,0,0,0,0,0,1,0,0,3,0,0.015277777777778,0.015277777777778,0.015277777777778,0,0.015277777777778,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1024,1997-03-25,"9020 Elm Street, City_0",UAE,ID009020,2014-09-30,ACC00009020,ACC00016858,Business,172.16.0.3,71.547644,150.081413,UK,Purchase,INV000459,Travel,1,64,0,Clean,0,INR,1
461,169.8,16-09-2024 22:17,Services,1005,Audable,4523376960696027,452337,Visa,Black,Prepaid,+91 9174050074,Shivamogga,Shivamogga,Shivamogga,tamaramorrison@example.net,salazardiane@example.com,Mobile,Pixel,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,187.04375,0,14.9013888888889,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1005,1988-08-10,"2064 Elm Street, City_4",USA,ID002064,2012-05-10,ACC00002064,ACC00017834,Savings,172.16.0.3,-86.328651,-44.233097,USA,Salary,INV000460,Education,1,2,0,Clean,0,INR,1
462,12728.32,16-09-2024 23:38,Household,1005,Durian,3842375945992466,384237,American Express,Silver,Prepaid,+91 9174050074,Shivamogga,Shivamogga,Shivamogga,tamaramorrison@example.net,sean96@example.com,Mobile,Pixel,,3,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0.05625,0,0.05625,0,0.05625,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1005,1986-08-02,"2064 Elm Street, City_4",India,ID002064,2012-09-11,ACC00002064,ACC00011099,Business,192.168.1.1,-4.189275,-35.488809,Brazil,Salary,INV000461,Finance,1,3,0,Blacklisted,0,INR,1
463,76369.92,16-09-2024 23:39,Retail,1005,Reliance Digital,3842375945992466,384237,American Express,Silver,Prepaid,+91 9174050074,Shivamogga,Shivamogga,Shivamogga,tamaramorrison@example.net,kellylopez@example.org,Mobile,Pixel,0,3,1,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0.000694444444444,0.000694444444444,0.000694444444444,0,0.000694444444444,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1005,1980-04-16,"2064 Elm Street, City_4",Singapore,ID002064,2011-04-02,ACC00002064,ACC00012019,Savings,192.168.1.1,53.339091,-146.622434,Germany,Purchase,INV000462,Retail,1,44,0,Clean,0,INR,1
464,836.54,25-09-2024 21:17,Services,1013,Zee5,4141892762662375,414189,Visa,Black,Credit,+91 8022446622,Chikkaballapur,Chikkaballapur,Chikkaballapur,smithjames@example.com,tbarton@example.org,Desktop,Realme,0,2,3,2,0,0,1,0,0,0,0,0,1,0,0,3,0,,0,38.1506944444444,0,9.94305555555556,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1013,1999-11-07,"4330 Elm Street, City_0",UK,ID004330,2015-02-04,ACC00004330,ACC00013507,Current,192.168.1.1,-39.702171,-136.810517,Germany,Loan Repayment,INV000463,Finance,1,71,0,Clean,0,INR,1
465,125.51,25-09-2024 21:26,Consumable,1041,DMart,4270586183744667,427058,Visa,Gold,Prepaid,+91 6422716988,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,danny48@example.net,bramirez@example.org,Mobile,Realme,,2,3,2,0,0,0,0,0,0,0,0,1,0,0,3,0,,0,55.2090277777778,0,8.90763888888889,1,1,3,3,1,0,0,0,0,0,0,0,0,0,User_U1041,1964-03-03,"2632 Elm Street, City_2",Singapore,ID002632,2017-05-20,ACC00002632,ACC00013630,Business,172.16.0.3,-10.501095,10.521758,Brazil,Investment,INV000464,Healthcare,1,21,0,Clean,0,INR,1
466,1654.59,25-09-2024 22:17,Retail,1013,Snapdeal,3734079703414892,373407,American Express,Platinum,Debit,+91 6391084628,Chikkaballapur,Chikkaballapur,Chikkaballapur,smithjames@example.com,johnwalsh@example.com,Desktop,Realme,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0.041666666666667,0,0.041666666666667,0,0.041666666666667,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1013,1978-08-18,"4330 Elm Street, City_0",UK,ID004330,2018-11-14,ACC00004330,ACC00015956,Current,192.168.1.1,3.155032,-16.967903,India,Loan Repayment,INV000465,Education,1,77,0,Watchlist,0,INR,1
467,9927.54,25-09-2024 22:19,Wallet,1013,Flipkart,3734079703414892,373407,American Express,Platinum,Debit,+91 6391084628,Chikkaballapur,Chikkaballapur,Chikkaballapur,smithjames@example.com,sjohnson@example.net,Desktop,Realme,0,3,0,2,0,0,0,1,1,0,0,0,1,0,0,3,0,0.001388888888889,0.001388888888889,0.001388888888889,0,0.001388888888889,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1013,1985-05-22,"4330 Elm Street, City_0",UK,ID004330,2015-11-11,ACC00004330,ACC00015979,Business,172.16.0.3,28.237001,-147.542573,India,Investment,INV000466,Education,1,38,0,Clean,0,INR,1
468,171.61,25-09-2024 22:51,Miscellaneous,1041,Betway,5332342284802362,533234,Mastercard,Gold,Prepaid,+91 6422716988,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,danny48@example.net,rogerpotter@example.org,Mobile,Realme,,3,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0.059027777777778,0,0.059027777777778,0,0.059027777777778,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1041,1981-06-24,"2632 Elm Street, City_2",UK,ID002632,2016-02-11,ACC00002632,ACC00016713,Savings,172.16.0.3,24.663085,36.037527,UK,Investment,INV000467,Retail,1,88,0,Clean,1,USD,71.82
469,1029.66,25-09-2024 23:46,Household,1041,Durian,5332342284802362,533234,Mastercard,Gold,Prepaid,+91 6422716988,Chikkamagaluru,Chikkamagaluru,Chikkamagaluru,danny48@example.net,owolf@example.net,Mobile,Realme,0,3,1,2,0,0,0,1,1,0,0,0,1,0,0,3,0,0.038194444444444,0.038194444444444,0.038194444444444,0,0.038194444444444,2,2,3,3,1,0,0,0,0,0,0,0,0,0,User_U1041,1999-02-25,"2632 Elm Street, City_2",Singapore,ID002632,2011-05-01,ACC00002632,ACC00013853,Current,10.0.0.2,-79.349771,131.287717,USA,Salary,INV000468,Travel,1,67,0,Clean,0,INR,1
